Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y
d17_05_G01_1_1_T,glasshouse_b1,Gladius,T1,R1,T,6231,2391,1895,68,1507.558824,2484.029412,13875,1542,1853,18981,1380,2302,6231,2389.843845,1895.534264,7245,1498.527674,2338.750035,409621,1453.505309,2085.15101,7962,1474.604748,1291.228586,5517,1494.322639,2945.211528
d17_06_G01_1_2_T,glasshouse_b1,Gladius,T1,R2,T,9063,1531,1933,58,1671.87931,1358.344828,11052,1543,1443,10843,1479,2130,9063,1487.48207,1922.991725,6121,1692.041006,1409.704623,547789,1482.251078,1291.663347,7980,1625.316917,882.3246867,10536,1508.714313,1777.787775
d17_07_G01_1_3_T,glasshouse_b1,Gladius,T1,R3,T,10225,1285,1985,56,1264.875,2193.303571,14627,1379,1806,15188,1330,2663,10225,1304.690562,1991.774181,7164,1254.950307,2333.077331,523294,1391.576464,1373.951584,6702,1458.145628,1405.14712,12928,1343.738707,1837.104811
d17_08_G01_1_4_T,glasshouse_b1,Gladius,T1,R4,T,16852,1908,2079,62,1709.645161,1299.935484,13873,1885,1688,14731,1880,1712,16852,1959.199264,2062.262877,5900,1876.480508,2140.715085,847944,1640.723562,1478.759953,7553,1738.184827,942.8648219,21168,1908.936744,1767.00463
d17_09_G02_0_1_T,glasshouse_b1,5489,T0,R1,T,7806,1925,2042,62,2113.467742,1789.322581,16722,2079,2803,17111,2050,2722,6353,1954.295766,2149.657012,7161,1201.75576,2728.377042,388248,2141.512446,2571.629487,6997,2230.500357,3050.514077,6353,1954.295766,2149.657012
d17_10_G02_0_1_T,glasshouse_b1,5489,T0,R2,T,15304,2174,1713,54,1899.648148,1408.37037,15381,2026,1363,16054,2036,1379,8226,1953.806954,1817.751155,6875,2241.752582,2135.237818,479588,1684.710906,1598.067604,8761,2258.275768,2237.478028,8226,1953.806954,1817.751155
d17_11_G02_0_3_T,glasshouse_b1,5489,T0,R3,T,6510,1328,2559,59,1659.661017,1235.322034,20306,1526,2561,20305,1526,2561,6510,1328.101382,2559.014286,8280,1474.600121,2587.129106,381818,1457.949172,2219.785542,10352,1400.523764,2467.755506,6510,1328.101382,2559.014286
d17_12_G02_0_4_T,glasshouse_b1,5489,T0,R4,T,10397,1889,2432,54,1567.888889,854.8703704,15028,1107,1716,15738,1104,1722,10397,1876.555641,2435.420314,7225,2084.816471,2740.934533,434107,1408.326274,2037.835262,8700,1356.05069,1166.98908,11600,1139.148793,1778.0275
d17_13_G02_1_1_T,glasshouse_b1,5489,T1,R1,T,8237,1821,1966,59,2666.847458,2358.949153,15058,1282,2087,16614,1292,2127,8237,1741.805876,2014.359111,6037,1681.543316,2532.897797,543251,1534.443079,1280.383802,5622,1653.463358,955.1963714,11366,1699.899525,1758.45117
d17_14_G02_1_2_T,glasshouse_b1,5489,T1,R2,T,8561,2188,2280,57,2013.052632,2266.157895,10954,2086,1773,14805,2175,2175,8561,2143.397033,2264.325546,5173,2204.08525,2194.612797,478656,2060.751414,1267.776129,6078,1973.510859,1269.984205,11773,2083.122823,1978.181177
d17_15_G02_1_3_T,glasshouse_b1,5489,T1,R3,T,7095,910,2211,72,908.2916667,2235.277778,11476,947,2013,11476,947,2013,7095,891.4042283,2211.089359,4606,812.4413808,1874.231871,384984,868.968326,1656.557252,6911,904.9739546,2216.216467,7095,891.4042283,2211.089359
d17_16_G02_1_4_T,glasshouse_b1,5489,T1,R4,T,6445,2315,1978,54,1698.759259,826.1296296,14307,1828,2032,14307,1828,2032,6445,2298.594569,1980.764779,4382,2178.755135,2397.39571,513670,2046.752997,1746.143514,3423,2340.253871,2163.608238,6445,2298.594569,1980.764779
d17_17_G03_0_1_T,glasshouse_b1,CALINGIRI,T0,R1,T,11305,1217,2750,55,1414.290909,1405.654545,18316,1381,2791,20041,1379,2720,11305,1241.202654,2748.077311,9065,1377.82791,1478.410149,533290,998.2638996,2323.409704,15993,1284.16007,2668.207216,11252,1240.638642,2747.086385
d17_18_G03_0_2_T,glasshouse_b1,CALINGIRI,T0,R2,T,13714,1193,2237,65,1749.030769,1032.6,22072,1361,1464,20320,1656,1472,13714,1167.478635,2210.77636,9655,1336.490109,2109.349767,382799,1390.914676,1140.34121,11334,1373.213517,2019.261249,15052,1184.876296,2097.936487
d17_19_G03_0_3_T,glasshouse_b1,CALINGIRI,T0,R3,T,9823,1702,2289,62,1391.354839,1516.096774,17351,1446,2828,17974,1444,2789,9823,1690.336964,2291.928637,7238,1537.382288,3043.308234,389071,1072.844571,2619.580038,12329,1567.224187,2815.788223,7129,1453.072521,2890.338757
d17_20_G03_0_4_T,glasshouse_b1,CALINGIRI,T0,R4,T,21413,1815,2530,55,1579.6,996.1818182,17458,1717,1994,17171,1788,3005,21413,1841.435763,2525.203241,7859,1852.927217,2543.600713,743342,1477.393224,2134.668398,12139,1825.77321,2975.508856,18442,1846.453042,2361.694881
d17_21_G03_1_1_T,glasshouse_b1,CALINGIRI,T1,R1,T,12613,1869,2635,52,1878.826923,2753.903846,16203,1431,1987,16896,1850,2431,12613,1869.385872,2634.928883,6003,1897.557221,2954.829918,431445,1995.279092,2210.938597,6739,1895.800415,2921.750853,12613,1869.385872,2634.928883
d17_22_G03_1_2_T,glasshouse_b1,CALINGIRI,T1,R2,T,9595,2060,2265,50,1848.38,2071.94,12921,1732,1798,17650,2024,2198,9595,2066.634184,2260.874101,6039,1896.264282,2240.651929,466626,1997.586532,1776.289525,8358,1880.729481,1957.99653,7535,1769.97359,2226.175182
d17_23_G03_1_3_T,glasshouse_b1,CALINGIRI,T1,R3,T,10695,1457,2363,61,1535.786885,2742.754098,12467,1434,1904,11621,1437,1893,10695,1498.822253,2351.028612,5289,670.4811874,1989.24447,368330,1458.096794,1580.767054,5065,666.8238894,2012.823692,10839,1498.969554,2338.707076
d17_24_G03_1_4_T,glasshouse_b1,CALINGIRI,T1,R4,T,8741,2262,2253,48,2294.375,2425.375,18722,1249,2409,18719,1249,2409,8741,2267.600503,2249.649125,6898,1051.039287,2423.292259,344650,2050.874795,1528.094661,8407,1119.260259,2880.831569,8242,1248.064426,2711.187455
d17_25_G04_0_1_S,glasshouse_b1,Forrest,T0,R1,S,6253,1495,1863,61,650.0491803,2509.721311,7217,1537,1590,7817,1099,2570,6253,1464.206941,1847.589957,4147,647.6530022,2540.013263,520816,1410.246578,1516.972169,3271,1342.447264,630.6355854,6238,1464.586406,1846.736775
d17_26_G04_0_2_S,glasshouse_b1,Forrest,T0,R2,S,3995,1345,2160,53,1538.603774,749.1698113,9881,1371,2549,11080,1367,2491,3995,1344.797747,2160.185482,3487,899.2317178,2410.409234,373753,1456.02156,1521.816376,3487,899.2317178,2410.409234,3903,1345.669229,2168.06431
