Image_name,data_type,Genotype,Treatment,Replication,Group,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
d49_29_G04_1_1_S,augment_bootstrap,Forrest,T1,R1,S,223.2804977,132.6643234,635.112256,0.224398128,200.64659,0.369816171,0.410363294,0.736881895,1126.503659,71.61693872,701.5149579,144.7326584,425.1929916,7.969671864,33.19547487,182.0387064,6.097795703,123.0245289,544.0453221,15.5937999,6.481256423,62.80695828,2.393936925
d15_04_G01_0_4_T,augment_bootstrap,Gladius,T0,R4,T,114.7248988,61.30557511,516.7973054,0.097318822,216.6212133,0.410048683,0.43601573,0.884789699,1138.034416,76.05892315,709.0067295,55.40475305,499.6946377,1.861070483,16.33462516,212.1778702,0.81974338,36.65486428,669.8111387,3.304229198,2.886891284,74.91324952,0.551063845
d7_T021_04.11.23,augment_bootstrap,Gladius,na,R9,T,1143.692421,385.8203043,3391.091251,0.116524389,609.9016693,0.203254135,0.187940606,0.672721383,6747.580172,122.3287509,2163.877634,3173.458873,242.6623299,0.553459508,599.6994175,78.4319112,0.378997075,1902.175071,261.7277969,-2.042130942,96.59591688,23.81762969,-0.776872563
d3_T001_08.10.23,augment_bootstrap,Gladius,na,R1,T,1171.975275,724.3892709,4216.988053,0.170157218,812.2617667,0.217195907,0.187801203,0.801557356,8270.089409,172.9795802,2875.225461,3699.495758,490.7551877,4.099363981,733.7944048,178.385646,4.475379099,2294.708523,565.8008475,7.297503891,119.8656113,51.63878738,1.725293797
d11_29_G04_1_1_S,augment_bootstrap,Forrest,T1,R1,S,29.90999784,17.57254583,106.7919714,0.152723238,40.27341171,0.374838801,0.408134333,0.587412982,314.5031375,12.07277047,128.9276139,43.30256961,80.21204972,-0.143665965,11.42183371,34.88779084,0.766474747,23.2749089,117.9964103,-0.454057663,1.300141293,13.30512587,0.214874865
d11_39_G05_1_3_S,augment_bootstrap,Hartog,T1,R3,S,40.3566056,17.39529277,121.9553082,0.153333651,38.69795171,0.422901529,0.433132875,0.597761434,210.3399787,18.46212072,131.7668375,-5.300918779,126.7466471,-0.211697102,3.490966489,50.18206775,-1.167285338,-13.13841817,160.9628834,-0.220128009,-0.677969148,16.09467685,-0.130840095
d4_T024_14.10.23,augment_bootstrap,3811,na,R9,S,1052.731724,521.8510352,3548.540103,0.144187347,657.3580945,0.202052082,0.190648708,0.740163376,6963.434426,128.3484649,2279.063522,3328.866389,256.2434172,0.552993499,635.2771413,80.98120015,-1.391631894,1983.332383,254.8671464,-1.92399385,101.8669816,23.80473717,-0.413019367
d33_44_G06_0_4_S,augment_bootstrap,3811,T0,R4,S,327.6072321,214.4037355,1317.93641,0.164393707,454.5990999,0.384547122,0.412940663,0.879527649,2503.627278,168.5882881,1572.31534,305.8371762,970.4328426,19.77112964,71.4521318,413.2572383,13.63437947,237.2980417,1306.251981,38.63164587,14.55114491,143.0171999,7.070648161
d31_38_G05_1_2_S,augment_bootstrap,Hartog,T1,R2,S,197.509989,110.0214664,632.2979782,0.172885479,211.2168601,0.381971339,0.410746724,0.779577343,1136.055853,75.59046408,729.4293807,168.2696128,444.6935108,2.598693401,33.00090084,191.489174,1.518326786,137.2430113,595.2654354,4.082775839,7.269933645,68.86750577,0.580456221
d13_14_G02_1_2_T,augment_bootstrap,5489,T1,R2,T,26.04071417,16.06907432,258.3027502,0.062973652,102.0736467,0.419268752,0.435155093,0.601421605,549.5052008,39.38386206,336.2430149,2.432402363,258.411804,1.450292295,13.35109894,114.0326287,0.016327936,14.06602895,339.7887914,-0.842715131,0.274496377,37.78672807,1.16225483
d29_42_G06_0_2_S,augment_bootstrap,3811,T0,R2,S,263.4625444,159.2388774,1121.5146,0.156642855,381.3796695,0.403568939,0.434122668,0.824065913,2101.364653,144.4275867,1336.214978,210.068263,880.2792606,11.92915366,36.51481494,384.8688382,8.428171592,113.7027373,1215.482545,19.47706586,7.68378201,133.0404284,3.755021838
d13_05_G01_1_1_T,augment_bootstrap,Gladius,T1,R1,T,77.52079071,42.20691495,389.9192566,0.138452699,149.441354,0.416964021,0.43576342,1.020017027,733.5341559,50.41469969,495.0653558,11.62881863,323.5898538,4.20819475,4.937082307,143.5017054,2.716478487,26.6342838,441.7227259,10.04175589,1.723447213,49.49668642,1.597464279
d31_23_G03_1_3_T,augment_bootstrap,CALINGIRI,T1,R3,T,179.1886467,123.0276002,751.3442227,0.164020054,273.2661658,0.406567267,0.433621909,0.593195269,1407.086613,101.231137,965.9468537,56.1853472,674.0325108,-0.750674522,23.11378359,285.7494668,0.83117567,44.32997561,887.4448207,1.481741492,2.254469348,96.27295042,0.932030006
d3_T017_08.10.23,augment_bootstrap,Gladius,na,R6,T,1008.290696,302.459851,3365.589171,0.091315636,603.0521332,0.194418586,0.188541589,0.721287345,6654.334652,111.4522493,2096.782649,3164.452432,196.6819645,-0.08059094,593.218318,72.50564662,1.35972514,1880.354185,220.4230548,1.907943875,91.77235922,20.4180444,-0.349461266
d45_28_G04_0_4_S,augment_bootstrap,Forrest,T0,R4,S,499.9085387,342.749986,1165.78468,0.294243277,394.7339113,0.38756576,0.410621508,1.158438056,2209.860243,160.9688469,1436.408614,293.9741729,800.3772099,42.78404735,71.05551252,358.8000591,31.16911663,221.6440285,1137.603491,100.2460375,12.43436324,129.8070887,17.17454793
d15_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,115.9285749,69.85736011,406.7281496,0.186282591,142.5793368,0.39814397,0.435234148,0.741083318,840.4032955,52.89991759,524.0201688,38.75192785,357.7768326,2.219559315,14.26117757,151.1212966,-0.569632462,40.24111898,483.6443962,-1.452497064,2.830438692,52.70956434,0.218388214
d11_18_G03_0_2_T,augment_bootstrap,CALINGIRI,T0,R2,T,56.41869256,43.33935185,394.2902974,0.103473468,165.9426035,0.408631549,0.43756923,1.02501984,908.9336465,62.00320377,577.0754502,61.15270936,375.6525057,7.510157107,11.20466276,158.8649666,7.380005633,47.52001596,519.2564086,15.74976526,1.737838414,53.8367794,2.688596973
d05_36_G05_0_4_S,augment_bootstrap,Hartog,T0,R4,S,60.08466333,27.7371974,190.0745978,0.162866188,44.88798806,0.365725737,0.410636777,0.565709451,258.8177023,18.7986777,170.9985049,64.13245278,114.7794459,0.59565579,9.476241724,52.59118356,0.304547755,4.286221673,139.6922325,0.118751715,1.66274116,14.17346022,0.792120883
d21_46_G06_1_2_S,augment_bootstrap,3811,T1,R2,S,74.79971834,43.53635575,428.686014,0.096511864,162.547531,0.397551934,0.433523851,0.593470315,1015.804991,55.18119141,568.9148729,90.88117997,399.9363316,-0.706363295,10.13296319,164.6453559,0.540911814,61.62597088,488.8460966,-0.644475406,4.400431122,54.88971346,-0.748199773
d25_04_G01_0_4_T,augment_bootstrap,Gladius,T0,R4,T,201.1269411,135.7527178,953.0555698,0.136409189,364.6187094,0.411139845,0.435031504,0.980830519,1934.994399,139.2247614,1246.791744,131.1078507,830.0977684,10.53232779,39.84298814,362.599771,9.328061324,114.0526374,1121.258761,27.30825339,7.439047009,127.4790637,4.379281845
d25_11_G02_0_3_T,augment_bootstrap,5489,T0,R3,T,174.7077447,113.9320791,726.0614993,0.159568318,287.5136541,0.416727184,0.435327362,1.132249782,1442.356371,108.7561846,964.0002986,111.3999491,641.5245418,19.11452414,12.86088627,273.384836,13.48245164,66.70837362,878.3636655,45.69100946,2.926441147,95.12750961,8.945872676
d37_09_G02_0_1_T,augment_bootstrap,5489,T0,R1,T,338.4423897,203.3735548,1190.980914,0.175262048,448.1899304,0.408128236,0.439273627,1.014054419,2346.244817,173.2355365,1554.363972,247.4666494,941.4256246,30.47873197,52.11665378,428.7400676,22.23746278,153.5413339,1323.717086,74.37302844,9.709054448,150.4287928,11.66617273
d43_47_G06_1_3_S,augment_bootstrap,3811,T1,R3,S,388.7333367,227.8635441,981.8472877,0.230656295,325.819814,0.363162113,0.410912516,1.015808804,1981.590306,119.1805502,1163.843698,395.7277771,615.4553996,21.70609016,88.7611193,272.8496872,15.04557475,280.814459,867.5091309,44.71922378,17.66827155,96.36976753,8.986280897
d25_42_G06_0_2_S,augment_bootstrap,3811,T0,R2,S,171.3724826,113.0175349,876.8205374,0.124566209,317.5329829,0.396465786,0.411442521,0.646114308,1758.754012,112.8764509,1098.391175,151.8992984,749.6571837,-0.785290676,36.2307848,320.9731523,0.394204662,77.9266527,1019.379459,3.883816121,4.485701014,110.1875312,0.127936592
d05_22_G03_1_2_T,augment_bootstrap,CALINGIRI,T1,R2,T,25.39971038,6.031540753,94.92608104,0.246717813,20.93276925,0.371168427,0.414549416,0.524301603,121.7797167,7.666590486,50.58722654,22.41857203,73.80855253,-0.280755538,1.894415521,22.18311834,0.512989569,16.02919694,74.70313053,0.329709692,0.336697556,5.460634317,0.364089444
d37_46_G06_1_2_S,augment_bootstrap,3811,T1,R2,S,234.6157478,124.0091958,782.2193887,0.161019353,260.0093533,0.360327347,0.410665779,0.725842376,1608.357856,89.68411675,900.407396,190.0172381,560.1658431,0.627688447,64.53614097,230.9328539,-1.018009215,166.8710925,727.6570545,-4.841270687,11.72652943,76.4692155,-0.389616794
d21_38_G05_1_2_S,augment_bootstrap,Hartog,T1,R2,S,106.7339876,57.27923,491.9935129,0.102390879,181.4843332,0.398883156,0.436139223,0.653078021,975.1246963,68.32721704,613.3431447,88.01717267,421.4899764,2.16181559,16.75723792,184.5687427,0.984025005,62.97343248,564.4656011,0.756447466,1.810509987,65.18800556,0.217065692
d37_17_G03_0_1_T,augment_bootstrap,CALINGIRI,T0,R1,T,386.4076569,296.7198046,1408.692025,0.209718588,504.9360518,0.396730072,0.435124185,1.016948045,2777.442832,190.1413701,1757.386075,358.0871642,1062.218227,38.45184471,71.61423881,464.1518159,25.68410216,259.2779602,1458.052001,84.21365548,16.81021689,158.821556,14.15759473
d17_10_G02_0_1_T,augment_bootstrap,5489,T0,R2,T,113.337872,70.4503048,549.537172,0.126092289,195.9204862,0.391641292,0.411669395,0.883065144,1018.42898,70.84070885,720.5210414,53.98795988,494.9944519,0.676783295,21.90836131,201.8880596,2.006386582,43.80369765,651.1743386,-0.770430298,2.89017777,66.93433687,1.638433159
d13_24_G03_1_4_T,augment_bootstrap,CALINGIRI,T1,R4,T,82.8915656,47.44294261,392.3826152,0.110751812,176.4038577,0.410945056,0.436904131,0.784820767,862.0114933,58.69681677,576.3391707,20.87928956,400.1215337,2.513839203,11.73148559,176.1177618,2.027940953,21.94232427,527.9133683,-1.147888372,2.96204607,60.43412131,0.536128241
d31_06_G01_1_2_T,augment_bootstrap,Gladius,T1,R2,T,200.9944069,127.187979,616.983286,0.210808304,217.019809,0.366602779,0.324219369,0.742087377,1213.561807,73.66136497,763.930756,231.1851752,388.500036,9.012598662,55.14786202,163.7851675,5.784708741,178.8020416,518.1271734,18.19701587,12.32073268,57.74334125,2.959047467
d7_T010_04.11.23,augment_bootstrap,Gladius,na,R3,T,661.3578819,255.1822778,1905.756456,0.133898728,340.016155,0.197057392,0.190130692,0.518786716,3785.157242,63.2368551,1183.267242,1755.529198,118.893832,0.412426726,334.0375937,46.01379277,-0.03588834,1035.192406,143.0908019,-1.527088823,51.8247664,12.32427154,0.352318345
d37_02_G01_0_2_T,augment_bootstrap,Gladius,T0,R2,T,359.0184225,242.1584454,1116.055051,0.208814881,401.6815197,0.408202044,0.436343239,0.962664692,2169.2726,159.8963929,1436.541914,160.3787517,930.2258402,19.86154878,38.76040272,406.3753662,14.09318136,123.8694851,1289.33692,43.59448115,7.999444763,144.2843886,7.688953608
d37_06_G01_1_2_T,augment_bootstrap,Gladius,T1,R2,T,262.5853564,143.2450655,768.331098,0.17534585,263.1680059,0.353295158,0.324047372,1.336132713,1559.244462,85.47225572,913.8958635,376.2091861,460.2000412,3.646284694,90.31069076,193.0369917,4.257368446,265.6444249,612.9392271,12.54361457,19.8185688,67.98957483,4.038043131
d31_39_G05_1_3_S,augment_bootstrap,Hartog,T1,R3,S,130.5601141,68.30730303,398.3075406,0.17327987,136.2941197,0.377849112,0.411637913,0.731119573,766.1400994,49.24956455,466.5482799,56.26641428,298.4464198,0.930217494,19.36400638,123.4547177,-0.772394481,60.8973161,421.2686683,3.397633529,4.294017129,44.59839848,-0.258604374
d37_13_G02_1_1_T,augment_bootstrap,5489,T1,R1,T,337.8047876,237.1812591,997.9054462,0.236134249,325.033579,0.365898328,0.324978897,0.781110184,2009.659417,119.0712615,1186.623379,385.3135629,622.604508,6.099195527,89.90874808,271.562702,4.236444301,310.1877523,868.3732331,17.55131882,18.62824626,97.891243,3.371034572
d33_11_G02_0_3_T,augment_bootstrap,5489,T0,R3,T,248.2446061,176.1524187,959.3551029,0.191264555,351.0365825,0.416123743,0.437080444,0.879473382,1738.182435,137.1165039,1226.156032,133.2962696,785.4862363,29.04886864,22.27491073,340.4433269,19.949206,94.35348044,1078.207523,67.26549334,5.695159238,118.577553,12.93794767
d11_11_G02_0_3_T,augment_bootstrap,5489,T0,R3,T,79.12048034,58.98054073,362.0215821,0.171352015,132.6530441,0.418983911,0.435217877,0.726252504,647.5299142,47.91545083,446.8008198,38.14084964,312.7313123,0.073813883,5.876392489,132.1876862,-0.594215256,21.28619216,440.8559153,-0.161275025,0.390642882,48.58228616,-0.223462615
d09_31_G04_1_3_S,augment_bootstrap,Forrest,T1,R3,S,55.22101308,29.11477631,93.3018048,0.277827068,43.76875756,0.361072827,0.4117879,0.580620427,223.2810762,15.30594057,126.1849136,28.48265232,85.62734168,-0.659863351,6.295085209,36.67534949,-0.389206731,10.11094315,114.1003207,3.130170266,2.559176936,13.43861823,-0.354040345
d1_T021_27.09.23,augment_bootstrap,Gladius,na,R9,T,1123.590507,361.4376862,3193.669185,0.114168713,602.793174,0.204039338,0.190644215,0.857691126,6354.346152,119.88404,2101.579377,2978.514223,262.217941,6.61315202,569.1185314,95.88931203,4.38878364,1833.227792,257.8730071,13.02840075,92.50112684,24.38103402,1.915882489
d11_09_G02_0_1_T,augment_bootstrap,5489,T0,R1,T,92.00002765,41.00804905,294.5135562,0.143731683,123.5717391,0.418536682,0.432559152,0.60933795,746.1153484,44.12789658,405.0303751,41.91731132,279.0070604,1.162444555,9.403852798,128.4716311,0.049320131,16.22540512,405.78592,-0.077287074,2.28111326,45.11460716,-0.023417319
d21_08_G01_1_4_T,augment_bootstrap,Gladius,T1,R4,T,73.02898086,65.8549865,531.5058041,0.124195339,189.7904941,0.394478774,0.409470665,0.778161541,1108.77984,69.8877436,631.3642311,90.16096553,410.8680604,13.15270522,29.09970025,168.316328,9.159055491,104.0505991,526.7141732,35.45893938,4.923337593,56.49285462,5.506584127
d49_46_G06_1_2_S,augment_bootstrap,3811,T1,R2,S,747.9063175,484.2526479,1868.77821,0.260157559,602.2607644,0.382636175,0.40931376,1.81783355,3503.010786,264.9378485,2238.521365,673.2562632,1090.821396,88.40040066,149.4482906,468.4369871,85.39923212,473.8385384,1481.460791,268.0896695,28.55438311,164.8569893,71.38971815
d13_38_G05_1_2_S,augment_bootstrap,Hartog,T1,R2,S,74.49037621,51.95859783,305.9057343,0.145742549,119.1572078,0.403973069,0.435305606,0.585767391,676.2817022,42.82660847,422.7101314,74.52773613,258.9320216,-0.864509939,9.539391848,117.3018456,-0.055779852,34.0549482,370.989447,-2.142975102,0.736001622,38.52002698,-0.607967557
d07_32_G04_1_4_S,augment_bootstrap,Forrest,T1,R4,S,21.78181912,5.754866447,89.18529086,0.107130809,33.29885018,0.378553655,0.412140073,0.577655639,152.2932652,12.95478878,80.20121988,5.401516808,50.74577911,0.998116774,0.068470942,29.38752826,-0.317082362,22.11246151,76.6718782,1.248853403,0.713539302,10.14953369,0.250643877
d31_28_G04_0_4_S,augment_bootstrap,Forrest,T0,R4,S,184.8243469,113.534684,614.925895,0.174627766,226.8719515,0.384775622,0.408667949,1.030816014,1290.96005,84.41224758,805.857223,99.21426395,518.9596761,10.00065222,39.27620582,214.1444138,7.011319859,117.9069166,674.159703,17.61133606,5.788046867,71.06387489,3.648649791
d17_27_G04_0_3_S,augment_bootstrap,Forrest,T0,R3,S,81.7091311,51.12484011,366.3654051,0.131201511,134.6770995,0.396797699,0.436857898,0.589398991,690.4765506,48.10892794,457.0255957,32.33707557,310.0547205,0.766995435,9.320963937,134.2985976,-0.728905122,7.510899754,409.4792755,0.703378452,1.865630759,45.13951919,0.243833548
d41_20_G03_0_4_T,augment_bootstrap,CALINGIRI,T0,R4,T,455.1725212,364.7987371,2038.611053,0.183759332,733.6649702,0.414104019,0.435121757,1.022401677,3808.592957,287.1304012,2560.553932,374.8862364,1582.031992,52.80165283,80.06699472,694.808518,37.12361947,267.2535454,2197.649944,114.2060289,16.78523551,249.0764671,21.3790166
d13_43_G06_0_3_S,augment_bootstrap,3811,T0,R3,S,81.28257942,58.17749739,381.3218623,0.159205312,151.1264852,0.405051101,0.436656282,0.720105578,870.7884379,58.05664926,486.6604378,44.33420109,342.8589826,0.968822467,18.77427065,159.984124,0.331467166,39.3634978,476.2219066,4.497330037,1.996709157,52.25095654,-0.174342739
d43_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,926.9110074,690.9782293,1641.975283,0.419127397,545.8872586,0.402756091,0.410232611,1.940617983,3039.066897,263.2970305,2103.01776,595.8991471,948.6440312,150.4329359,130.1441251,421.4904773,124.0756879,381.3577652,1319.649246,388.5301169,23.03518972,155.2144335,87.20151979
d29_26_G04_0_2_S,augment_bootstrap,Forrest,T0,R2,S,166.7714479,93.1293417,535.0482602,0.17560167,216.8129544,0.411667445,0.435120158,0.599947087,1189.601056,78.91792401,723.9174395,42.81605984,494.434129,-1.002559445,17.15062068,221.7918763,-0.878509969,53.34865719,703.7719984,-2.717215101,4.547853428,78.16798378,0.467208604
d41_44_G06_0_4_S,augment_bootstrap,3811,T0,R4,S,749.1719614,545.2326128,2080.185927,0.260470841,725.5824098,0.391769654,0.410396864,1.066953278,3982.309595,289.5286044,2597.991229,572.7643616,1440.164697,94.89847333,135.9278919,628.9660775,68.4970269,434.6794459,1979.304659,215.8295395,26.03133361,221.1524029,39.30175746
d33_10_G02_0_1_T,augment_bootstrap,5489,T0,R2,T,362.9879904,296.7995091,1316.814017,0.228633206,498.3808291,0.413950118,0.434559222,1.253353161,2579.054455,190.988686,1723.254796,174.0952338,1123.501802,29.5817123,42.77692686,489.7758616,21.027266,123.699765,1534.392323,68.73879152,7.886133988,172.0851275,14.34975589
d37_04_G01_0_4_T,augment_bootstrap,Gladius,T0,R4,T,496.2094439,423.8691468,1386.358912,0.307939735,503.7256882,0.411348675,0.438222807,1.241539241,2573.63326,207.0583109,1789.457805,250.0208851,1071.500637,64.8890564,69.43238319,463.7510496,49.68330661,198.6180763,1473.02693,157.0296511,12.23796896,165.6448039,29.28701483
d13_30_G04_1_2_S,augment_bootstrap,Forrest,T1,R2,S,27.9397826,29.49829269,104.586208,0.163285767,40.99246494,0.390059888,0.411031954,0.586975002,214.7888821,14.55448866,127.0041692,21.41093227,100.8345828,0.752005482,-1.954626479,41.66690747,-0.843080522,19.89946926,144.3632916,-0.143001902,1.174730555,12.28128649,0.088305085
d31_47_G06_1_3_S,augment_bootstrap,3811,T1,R3,S,159.706334,81.71468317,538.2638567,0.162836455,175.9626988,0.367067182,0.41094493,0.874032616,1045.98603,65.30262526,632.6240289,136.0939546,385.8265526,5.237395355,36.32782916,162.9205526,3.473997088,133.6818481,514.6162572,12.06370164,7.331242387,53.47013386,3.125989358
d3_T023_08.10.23,augment_bootstrap,3811,na,R8,S,1408.39941,603.2132304,4245.311117,0.142998721,778.0357006,0.20290879,0.190340208,0.757627177,8541.485448,150.1654194,2722.142392,3967.104878,320.1799603,2.742189593,755.3012316,120.1371605,2.093768977,2366.695378,357.4684192,5.446132623,120.4424397,29.36964561,0.429714438
d21_06_G01_1_2_T,augment_bootstrap,Gladius,T1,R2,T,53.82888066,44.440322,446.4224049,0.099519997,150.8815616,0.377262404,0.409986308,0.787590119,933.5149948,48.73428254,521.4242169,62.92051493,349.9719519,2.934030852,29.07754959,134.918575,2.106140538,100.3808408,446.5645763,8.41819025,4.963883662,45.94864944,1.848910822
d31_27_G04_0_3_S,augment_bootstrap,Forrest,T0,R3,S,146.1699089,85.45112181,674.9298543,0.133780739,231.5707085,0.39820753,0.433772174,0.728117173,1240.126311,82.95921604,802.3813229,94.00000779,555.115112,3.157263208,19.75755274,238.0792097,1.074364557,44.07896887,727.0582454,5.651439958,2.847500877,80.49482422,0.710093514
d7_T019_04.11.23,augment_bootstrap,Gladius,na,R7,T,1683.749192,1330.517312,6593.099634,0.201609398,1249.216604,0.216932632,0.190612033,0.76813404,12738.51635,259.0263779,4404.266678,5909.029088,657.3845037,3.766181923,1183.989389,233.9524366,4.871498448,3670.56791,714.4871013,9.640330301,193.547883,66.97534595,1.583486225
d05_18_G03_0_2_T,augment_bootstrap,CALINGIRI,T0,R2,T,51.79012078,30.39297548,141.476989,0.225981524,55.00402486,0.410632574,0.436404566,0.911326013,264.7678234,19.45578657,184.5756394,50.46580485,103.9635506,6.97579814,5.510048946,52.85676856,6.755882046,12.7288556,130.2720167,15.76590992,1.306812909,17.30518245,1.42701852
